"PFPR","TREATMENT_COVERAGE","STARTING_PARTNER_DRUG_FREQ","TIME_TO_1p_580Y","TIME_TO_10p_580Y","TIME_TO_25p_580Y","TIME_PARTNER_DRUG_RES_FREQ_TO_1p","TIME_PARTNER_DRUG_RES_FREQ_TO_5p","TIME_PARTNER_DRUG_RES_FREQ_TO_10p","TIME_PARTNER_DRUG_RES_FREQ_TO_20p","TIME_TO_10p_TF","TIME_TO_25p_TF","NUMBER_OF_TREATMENT_FAILURES","NUMBER_OF_MUTATION_EVENTS_1","NUMBER_OF_MUTATION_EVENTS_2","NUMBER_OF_MUTATION_EVENTS_3","NUMBER_OF_MUTATION_EVENTS_4","NUMBER_OF_MUTATION_EVENTS_5"
5,0.2,0.5,8.10958904109589,34.5753424657534,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2366,15,22,18,18,24
5,0.2,0.5,3.67123287671233,27.3424657534247,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.24295,16,22,23,33,26
5,0.2,0.5,5.47945205479452,28,38.3561643835616,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.22785,16,19,22,25,20
5,0.2,0.5,10.9041095890411,32.1095890410959,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2582,19,20,26,15,19
5,0.2,0.5,5.56164383561644,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.237075,25,8,13,28,23
5,0.2,0.5,36.0547945205479,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.36986301369863,NA,0.2184,7,21,21,28,23
5,0.2,0.5,12.3835616438356,30.0547945205479,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.253925,16,19,19,19,17
5,0.2,0.5,9.83561643835617,34.8219178082192,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.23695,12,17,20,18,13
5,0.2,0.5,4.32876712328767,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.22935,16,14,23,26,20
5,0.2,0.5,19.8630136986301,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,NA,0.23505,16,23,18,25,11
5,0.2,0.5,9.67123287671233,25.9452054794521,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2338,25,23,24,22,19
5,0.2,0.5,6.46575342465754,34.6575342465753,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.261175,18,22,11,20,15
5,0.2,0.5,6.3013698630137,28.8219178082192,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.27295,20,13,17,17,11
5,0.2,0.5,6.54794520547945,26.027397260274,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.254775,11,19,19,22,13
5,0.2,0.5,17.972602739726,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.234825,14,12,12,25,20
5,0.2,0.5,8.02739726027397,26.1095890410959,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2541,17,17,23,20,22
5,0.2,0.5,10.1643835616438,32.1917808219178,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.256375,17,26,19,30,19
5,0.2,0.5,12.5479452054795,34.8219178082192,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.249375,22,19,23,22,27
5,0.2,0.5,10.1643835616438,22.9041095890411,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2612,15,15,18,22,14
5,0.2,0.5,5.3972602739726,32.2739726027397,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.45205479452055,NA,0.243325,9,17,18,16,14
5,0.2,0.5,6.21917808219178,27.3424657534247,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,NA,0.25035,20,18,22,20,16
5,0.2,0.5,8.84931506849315,38.4383561643836,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.547945205479451,NA,0.2479,15,20,21,24,22
5,0.2,0.5,8.68493150684931,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2339,16,20,17,10,29
5,0.2,0.5,17.1506849315069,38.1917808219178,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.250875,10,17,15,28,25
5,0.2,0.5,3.42465753424657,18.5479452054795,34.9041095890411,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.273225,33,12,16,22,21
5,0.2,0.5,7.6986301369863,34.3287671232877,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.712328767123289,NA,0.244025,22,19,13,26,19
5,0.2,0.5,8.35616438356164,27.6712328767123,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,2.19178082191781,NA,0.2338,20,16,22,21,26
5,0.2,0.5,7.94520547945206,37.8630136986301,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.258,15,23,22,16,18
5,0.2,0.5,6.54794520547945,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.23155,17,28,17,24,16
5,0.2,0.5,8.68493150684931,34.5753424657534,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.25035,7,15,19,22,24
5,0.2,0.5,8.68493150684931,30.0547945205479,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.253225,9,16,21,13,22
5,0.2,0.5,7.2054794520548,32.1917808219178,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.237375,16,18,13,19,21
5,0.2,0.5,11.1506849315068,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.383561643835616,NA,0.2236,20,17,20,15,26
5,0.2,0.5,5.56164383561644,30.7945205479452,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.250575,15,21,19,25,13
5,0.2,0.5,5.06849315068493,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.547945205479451,NA,0.241975,17,23,23,29,21
5,0.2,0.5,10.0821917808219,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.6986301369863,NA,0.24035,24,16,20,22,26
5,0.2,0.5,8.19178082191781,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.36986301369863,NA,0.235875,15,26,19,14,23
5,0.2,0.5,7.04109589041096,29.6438356164384,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.24865,26,23,24,27,18
5,0.2,0.5,7.04109589041096,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.215175,11,15,18,19,11
5,0.2,0.5,16.9041095890411,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.23595,19,27,28,17,34
5,0.2,0.5,11.1506849315068,33.3424657534247,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2496,19,20,32,24,18
5,0.2,0.5,7.6986301369863,23.7260273972603,39.8356164383562,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.267075,6,17,23,26,17
5,0.2,0.5,14.1917808219178,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.226475,24,16,26,20,22
5,0.2,0.5,12.7123287671233,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.239475,22,16,17,20,19
5,0.2,0.5,6.87671232876712,26.1917808219178,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.63013698630137,NA,0.26035,26,37,37,39,28
5,0.2,0.5,20.1917808219178,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.2054794520548,NA,0.234975,20,20,13,13,15
5,0.2,0.5,9.34246575342466,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.22635,12,18,8,14,18
5,0.2,0.5,9.01369863013699,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.23725,12,18,24,24,19
5,0.2,0.5,14.7671232876712,39.5890410958904,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.63013698630137,NA,0.24135,26,11,16,21,32
5,0.2,0.5,9.17808219178082,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.301369863013697,NA,0.2347,17,23,19,33,21
5,0.2,0.5,7.61643835616438,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.247725,20,24,14,24,17
5,0.2,0.5,7.12328767123288,30.0547945205479,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2604,8,20,19,22,25
5,0.2,0.5,5.47945205479452,37.3698630136986,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.25115,18,24,17,31,18
5,0.2,0.5,5.15068493150685,21.013698630137,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.12328767123288,NA,0.269075,29,20,24,19,20
5,0.2,0.5,13.041095890411,32.6027397260274,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.234075,13,21,16,22,18
5,0.2,0.5,5.80821917808219,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.208375,12,13,19,17,18
5,0.2,0.5,4.9041095890411,37.4520547945205,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.23175,22,21,26,16,25
5,0.2,0.5,4.98630136986301,29.1506849315069,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.63013698630137,NA,0.25555,16,20,23,17,26
5,0.2,0.5,11.0684931506849,30.7123287671233,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.26015,16,18,23,20,26
5,0.2,0.5,5.80821917808219,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.22935,17,18,19,22,23
5,0.2,0.5,12.0547945205479,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.236375,25,19,25,25,20
5,0.2,0.5,3.26027397260274,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.245375,25,16,21,21,27
5,0.2,0.5,12.2191780821918,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.23795,19,25,20,25,28
5,0.2,0.5,14.7671232876712,36.7123287671233,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.958904109589042,NA,0.22975,17,18,14,22,16
5,0.2,0.5,7.6986301369863,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.2361,20,21,17,13,18
5,0.2,0.5,11.5616438356164,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.23065,22,10,16,13,14
5,0.2,0.5,8.19178082191781,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.24495,8,21,21,20,15
5,0.2,0.5,9.01369863013699,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.241625,22,18,21,21,26
5,0.2,0.5,16.5753424657534,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.53424657534246,NA,0.24235,21,15,15,26,17
5,0.2,0.5,7.86301369863014,18.3835616438356,39.013698630137,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.273975,18,20,25,25,26
5,0.2,0.5,6.3013698630137,28.986301369863,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.24755,13,26,21,19,23
5,0.2,0.5,14.8493150684931,30.7123287671233,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,2.43835616438356,NA,0.25765,18,14,16,17,31
5,0.2,0.5,6.46575342465754,29.2328767123288,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.245025,13,22,8,21,13
5,0.2,0.5,7.86301369863014,27.9178082191781,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.301369863013697,NA,0.2368,20,14,19,14,21
5,0.2,0.5,3.42465753424657,27.8356164383562,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.383561643835616,NA,0.24445,24,19,18,17,14
5,0.2,0.5,6.3013698630137,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.246475,24,18,13,31,21
5,0.2,0.5,14.8493150684931,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.25105,14,24,18,19,19
5,0.2,0.5,24.7123287671233,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.249225,13,21,19,13,18
5,0.2,0.5,8.76712328767123,NA,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,NA,0.22235,17,17,18,16,15
5,0.2,0.5,4.16438356164383,22,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.219178082191782,NA,0.271575,24,25,28,28,33
5,0.2,0.5,5.72602739726027,34,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.260975,14,20,16,24,16
5,0.2,0.5,9.26027397260274,27.7534246575342,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,1.6986301369863,NA,0.266575,13,18,14,17,21
5,0.2,0.5,6.95890410958904,27.2602739726027,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.259925,22,24,19,22,14
5,0.2,0.5,5.64383561643836,32.2739726027397,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.251075,16,18,15,9,18
5,0.2,0.5,6.46575342465754,33.2602739726027,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.232375,15,17,16,21,29
5,0.2,0.5,5.15068493150685,29.3150684931507,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.136986301369863,NA,0.248025,14,20,19,26,16
5,0.2,0.5,5.80821917808219,28.0821917808219,NA,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.0547945205479436,0.301369863013697,NA,0.238175,14,27,16,21,16
5,0.4,0,7.04109589041096,33.5890410958904,NA,8.02739726027397,38.6849315068493,NA,NA,NA,NA,0.2604,19,19,13,17,20
5,0.4,0,9.83561643835617,28.7397260273973,NA,4.32876712328767,19.9452054794521,32.9315068493151,NA,39.4246575342466,NA,0.267175,16,25,26,15,26
5,0.4,0,5.80821917808219,25.041095890411,34.6575342465753,4.16438356164383,26.6027397260274,36.4657534246575,NA,NA,NA,0.259325,11,19,19,18,22
5,0.4,0,6.46575342465754,22.6575342465753,35.3972602739726,5.89041095890411,31.2876712328767,38.3561643835616,NA,32.7671232876712,NA,0.3022,16,23,25,25,14
5,0.4,0,11.6438356164384,34.8219178082192,NA,11.2328767123288,22.4931506849315,39.2602739726027,NA,37.3698630136986,NA,0.2592,23,29,10,14,21
5,0.4,0,6.63013698630137,25.9452054794521,NA,13.6164383561644,29.0684931506849,NA,NA,37.2876712328767,NA,0.270875,17,21,15,25,15
5,0.4,0,17.4794520547945,36.4657534246575,NA,3.67123287671233,16.2465753424658,26.1917808219178,NA,NA,NA,0.22565,16,23,17,19,17
5,0.4,0,17.8904109589041,30.0547945205479,NA,6.38356164383562,17.4794520547945,NA,NA,38.5205479452055,NA,0.26785,15,11,19,17,14
5,0.4,0,8.52054794520548,33.6712328767123,NA,6.7945205479452,25.1232876712329,33.6712328767123,NA,35.972602739726,NA,0.28195,26,13,14,23,20
5,0.4,0,2.27397260273973,17.6438356164384,28.4931506849315,4.49315068493151,24.7945205479452,37.5342465753425,NA,29.8904109589041,NA,0.330275,37,46,46,48,49
5,0.4,0,5.97260273972603,18.3835616438356,29.3150684931507,2.93150684931507,15.3424657534247,31.2876712328767,NA,33.3424657534247,NA,0.3143,13,25,24,35,14
5,0.4,0,6.3013698630137,21.013698630137,36.6301369863014,4,17.3972602739726,21.5890410958904,31.7808219178082,34.0821917808219,NA,0.28025,14,24,21,17,18
5,0.4,0,8.84931506849315,29.6438356164384,37.2054794520548,7.12328767123288,27.1780821917808,NA,NA,33.3424657534247,NA,0.2777,22,13,19,13,18
5,0.4,0,5.23287671232877,34.986301369863,NA,9.34246575342466,20.9315068493151,NA,NA,NA,NA,0.231925,12,16,25,11,21
5,0.4,0,5.80821917808219,21.9178082191781,28.8219178082192,6.54794520547945,16.2465753424658,34.0821917808219,NA,28.8219178082192,NA,0.312525,15,18,19,22,17
5,0.4,0,10.9041095890411,26.1095890410959,NA,2.93150684931507,13.1232876712329,29.0684931506849,NA,33.8356164383562,NA,0.2717,17,18,19,11,15
5,0.4,0,8.68493150684931,32.6027397260274,NA,4.08219178082192,10.2465753424658,14.2739726027397,22.5753424657534,NA,NA,0.251025,16,21,21,23,21
5,0.4,0,10.9041095890411,22.1643835616438,32.027397260274,10.4109589041096,20.1095890410959,NA,NA,32.7671232876712,NA,0.31785,15,16,12,15,23
5,0.4,0,7.86301369863014,34.1643835616438,NA,7.28767123287671,36.3835616438356,NA,NA,34.2465753424658,NA,0.2886,18,18,27,13,11
5,0.4,0,5.31506849315069,29.3150684931507,36.958904109589,7.6986301369863,15.013698630137,28.3287671232877,NA,27.4246575342466,NA,0.34445,8,22,18,17,27
5,0.4,0,11.3972602739726,32.9315068493151,NA,3.58904109589041,28.2465753424658,37.9452054794521,NA,NA,NA,0.236975,9,17,19,19,16
5,0.4,0,9.26027397260274,18.958904109589,27.0958904109589,9.67123287671233,23.5616438356164,34.1643835616438,NA,30.4657534246575,NA,0.33225,21,23,16,17,14
5,0.4,0,6.63013698630137,24.7123287671233,35.4794520547945,9.67123287671233,26.8493150684931,36.7945205479452,NA,36.7123287671233,NA,0.2905,19,15,25,16,19
5,0.4,0,8.76712328767123,29.2328767123288,37.6164383561644,9.67123287671233,22.986301369863,NA,NA,35.1506849315069,NA,0.281925,22,28,20,18,21
5,0.4,0,8.76712328767123,39.4246575342466,NA,6.05479452054794,18.7945205479452,28.3287671232877,NA,NA,NA,0.2344,15,16,15,21,18
5,0.4,0,4.82191780821918,29.1506849315069,NA,6.54794520547945,15.5890410958904,20.8493150684931,33.8356164383562,39.8356164383562,NA,0.2647,23,12,18,21,15
5,0.4,0,10.5753424657534,28.986301369863,39.3424657534247,12.7123287671233,36.7945205479452,NA,NA,34.3287671232877,NA,0.300225,11,22,20,21,18
5,0.4,0,4.82191780821918,30.0547945205479,NA,2.52054794520548,14.9315068493151,22.1643835616438,35.8082191780822,39.5890410958904,NA,0.2505,28,39,26,33,29
5,0.4,0,6.71232876712329,21.8356164383562,31.7808219178082,7.28767123287671,35.6438356164384,NA,NA,37.8630136986301,NA,0.269925,21,19,20,15,11
5,0.4,0,6.38356164383562,23.3972602739726,32.7671232876712,3.34246575342466,34,36.4657534246575,NA,33.3424657534247,NA,0.3218,10,20,17,36,15
5,0.4,0,7.04109589041096,27.8356164383562,37.041095890411,9.17808219178082,22.8219178082192,31.6986301369863,NA,35.6438356164384,NA,0.3081,11,20,14,25,13
5,0.4,0,11.6438356164384,25.4520547945205,34.5753424657534,3.17808219178082,11.6438356164384,24.7123287671233,35.4794520547945,37.3698630136986,NA,0.282875,15,24,19,13,26
5,0.4,0,5.89041095890411,22,38.1917808219178,6.63013698630137,12.1369863013699,20.027397260274,NA,38.6027397260274,NA,0.26775,18,25,21,27,16
5,0.4,0,6.13698630136986,20.1917808219178,31.6986301369863,9.50684931506849,24.1369863013699,28.7397260273973,NA,37.4520547945205,NA,0.272225,18,17,17,21,20
5,0.4,0,9.26027397260274,20.2739726027397,29.8904109589041,4.41095890410959,16.986301369863,39.9178082191781,NA,33.5068493150685,NA,0.31615,9,27,15,16,18
5,0.4,0,10.6575342465753,29.8904109589041,39.5068493150685,4,12.3013698630137,27.8356164383562,NA,37.2054794520548,NA,0.280275,15,14,19,22,19
5,0.4,0,10.2465753424658,28.2465753424658,NA,3.01369863013699,18.8767123287671,23.7260273972603,NA,NA,NA,0.252925,10,13,17,17,16
5,0.4,0,8.43835616438356,36.3835616438356,NA,5.06849315068493,13.2876712328767,18.7123287671233,NA,NA,NA,0.2442,14,18,12,23,16
5,0.4,0,8.76712328767123,18.7123287671233,30.7123287671233,6.87671232876712,33.1780821917808,NA,NA,30.5479452054795,NA,0.32195,24,18,24,21,21
5,0.4,0,4,18.4657534246575,30.958904109589,4.57534246575343,15.7534246575342,34.0821917808219,NA,35.1506849315069,NA,0.294825,15,26,18,28,24
5,0.4,0,5.47945205479452,34.9041095890411,NA,8.10958904109589,35.5616438356164,NA,NA,NA,NA,0.243275,20,19,23,27,25
5,0.4,0,9.17808219178082,30.5479452054795,NA,10.2465753424658,28.0821917808219,33.5068493150685,NA,NA,NA,0.2366,13,18,13,27,19
5,0.4,0,10.986301369863,31.6986301369863,NA,4.82191780821918,13.2054794520548,20.6027397260274,NA,34.3287671232877,NA,0.2989,12,9,19,28,8
5,0.4,0,5.23287671232877,19.8630136986301,31.4520547945205,16.6575342465753,33.5890410958904,NA,NA,NA,NA,0.254925,13,18,19,19,21
5,0.4,0,5.97260273972603,28.2465753424658,NA,7.36986301369863,16,24.8767123287671,35.3972602739726,34.5753424657534,NA,0.280825,14,22,20,18,18
5,0.4,0,22.8219178082192,38.7671232876712,NA,2.84931506849315,12.7123287671233,26.027397260274,NA,NA,NA,0.256325,15,21,18,31,16
5,0.4,0,5.89041095890411,37.2054794520548,NA,4.73972602739726,34.1643835616438,NA,NA,NA,NA,0.2246,31,16,21,19,14
5,0.4,0,5.47945205479452,19.041095890411,29.6438356164384,5.06849315068493,16.4931506849315,22.2465753424658,NA,31.5342465753425,NA,0.302875,21,18,13,22,27
5,0.4,0,9.17808219178082,22.986301369863,32.5205479452055,7.53424657534246,23.7260273972603,38.8493150684931,NA,37.3698630136986,NA,0.28525,15,15,12,19,18
5,0.4,0,10.2465753424658,31.8630136986301,NA,6.63013698630137,18.7123287671233,33.7534246575342,NA,35.6438356164384,NA,0.30085,18,20,16,23,10
5,0.4,0,2.84931506849315,25.2876712328767,38.4383561643836,15.6712328767123,30.3013698630137,NA,NA,NA,NA,0.259225,19,21,22,29,20
5,0.4,0,6.05479452054794,23.1506849315069,39.013698630137,19.041095890411,NA,NA,NA,NA,NA,0.254675,19,9,18,22,24
5,0.4,0,5.72602739726027,27.9178082191781,37.2054794520548,4.73972602739726,25.5342465753425,31.4520547945205,NA,NA,NA,0.2466,12,22,18,19,21
5,0.4,0,3.34246575342466,31.7808219178082,NA,5.80821917808219,15.7534246575342,27.1780821917808,NA,33.5890410958904,NA,0.278025,17,21,20,21,12
5,0.4,0,5.15068493150685,21.0958904109589,35.7260273972603,7.53424657534246,28.9041095890411,33.2602739726027,NA,38.1095890410959,NA,0.281075,15,17,18,23,25
5,0.4,0,5.80821917808219,34.0821917808219,NA,4.32876712328767,17.5616438356164,25.6986301369863,NA,NA,NA,0.230675,18,17,9,20,14
5,0.4,0,16.3287671232877,35.7260273972603,NA,17.8904109589041,33.013698630137,NA,NA,NA,NA,0.272625,16,17,20,16,17
5,0.4,0,7.78082191780822,23.1506849315069,31.6164383561644,7.6986301369863,NA,NA,NA,37.3698630136986,NA,0.280375,17,21,16,17,20
5,0.4,0,4.41095890410959,22.8219178082192,34.8219178082192,6.13698630136986,16.3287671232877,29.1506849315069,NA,28.7397260273973,NA,0.328375,12,12,16,13,17
5,0.4,0,11.7260273972603,22.1643835616438,29.3150684931507,5.15068493150685,17.2328767123288,26.6849315068493,NA,28.4931506849315,NA,0.34525,12,23,13,17,14
5,0.4,0,6.46575342465754,25.6164383561644,39.013698630137,4.32876712328767,25.6164383561644,39.5068493150685,NA,NA,NA,0.258625,22,26,27,31,25
5,0.4,0,8.10958904109589,NA,NA,4.9041095890411,11.3972602739726,18.6301369863014,34.986301369863,NA,NA,0.2308,19,18,20,22,23
5,0.4,0,5.23287671232877,22.4109589041096,32.8493150684931,6.46575342465754,20.5205479452055,35.2328767123288,NA,36.4657534246575,NA,0.28665,26,15,20,24,22
5,0.4,0,6.3013698630137,24.8767123287671,36.7945205479452,5.89041095890411,19.5342465753425,28.5753424657534,NA,36.5479452054795,NA,0.263225,13,20,22,17,13
5,0.4,0,8.84931506849315,23.7260273972603,33.0958904109589,6.13698630136986,24.8767123287671,39.3424657534247,NA,32.1095890410959,NA,0.294975,13,19,15,16,21
5,0.4,0,5.80821917808219,23.2328767123288,32.4383561643836,8.19178082191781,18.3835616438356,NA,NA,33.4246575342466,NA,0.298175,14,16,22,17,22
5,0.4,0,5.72602739726027,25.6164383561644,34.8219178082192,7.04109589041096,30.1369863013699,NA,NA,34.8219178082192,NA,0.273775,17,20,14,17,15
5,0.4,0,4,21.5068493150685,30.6301369863014,15.1780821917808,34.9041095890411,NA,NA,37.3698630136986,NA,0.2827,32,25,21,27,21
5,0.4,0,4.32876712328767,18.0547945205479,26.9315068493151,5.80821917808219,19.3698630136986,35.4794520547945,NA,30.7123287671233,NA,0.338825,18,17,17,12,17
5,0.4,0,5.64383561643836,21.4246575342466,34.7397260273973,4.65753424657534,14.2739726027397,21.5068493150685,NA,33.9178082191781,NA,0.299075,11,19,8,18,24
5,0.4,0,12.5479452054795,25.5342465753425,35.7260273972603,8.68493150684931,27.4246575342466,35.8082191780822,NA,33.0958904109589,NA,0.274075,11,11,12,25,19
5,0.4,0,13.8630136986301,32.2739726027397,NA,11.3972602739726,26.5205479452055,NA,NA,NA,NA,0.2258,19,15,17,22,16
5,0.4,0,4.73972602739726,27.4246575342466,38.6027397260274,14.6849315068493,25.2876712328767,NA,NA,37.4520547945205,NA,0.27275,22,26,20,23,26
5,0.4,0,10.5753424657534,37.6164383561644,NA,5.31506849315069,12.4657534246575,31.1232876712329,38.6027397260274,NA,NA,0.237025,16,14,24,18,23
